level_0,index,DATE,station,name,prcp,snow,tmax,tmin,target,rolling_3_tmax,tmax_pct_change,rolling_3_tmin,tmin_pct_change,rolling_3_prcp,prcp_pct_change,rolling_14_tmax,rolling_14_tmin,rolling_14_prcp
8570,8903,1999-06-06,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,91.0,76.0,92.0,92.33333333333333,0.03157894736842112,76.0,0.08682328907048005,0.0,-1.0,88.21428571428571,69.92857142857143,0.26999999999999996
8571,8904,1999-06-07,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,92.0,77.0,91.0,92.33333333333333,0.03787268331990335,76.66666666666667,0.08559919436052363,0.0,-1.0,88.64285714285714,70.92857142857143,0.26999999999999996
8572,8905,1999-06-08,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,91.0,72.0,90.0,91.33333333333333,0.024939662107803632,75.0,0.006993006993006993,0.0,-1.0,88.78571428571429,71.5,0.1564285714285714
8573,8906,1999-06-09,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,90.0,73.0,91.0,91.0,0.00558659217877095,74.0,0.009881422924901101,0.0,-1.0,89.5,72.28571428571429,0.08357142857142853
8574,8907,1999-06-10,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.01,0.0,91.0,72.0,93.0,90.66666666666667,0.007911392405063224,72.33333333333333,-0.009823182711198345,0.0033333333333331115,-0.8803418803418803,90.28571428571429,72.71428571428571,0.08357142857142853
8575,8908,1999-06-11,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,71.0,87.0,91.33333333333333,0.020376175548589386,72.0,-0.03024390243902431,0.0033333333333331115,-1.0,91.14285714285714,73.21428571428571,0.07357142857142852
8576,8909,1999-06-12,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,87.0,72.0,92.0,90.33333333333333,-0.046202036021926324,71.66666666666667,-0.022308438409311293,0.0033333333333331115,-1.0,91.21428571428571,73.64285714285714,0.06357142857142854
8577,8910,1999-06-13,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,92.0,70.0,87.0,90.66666666666667,0.007036747458952262,71.0,-0.0522243713733076,0.0,-1.0,91.35714285714286,73.85714285714286,0.0007142857142856826
8578,8911,1999-06-14,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,87.0,71.0,86.0,88.66666666666667,-0.046948356807511804,71.0,-0.03682170542635651,0.0,-1.0,91.28571428571429,73.71428571428571,0.0007142857142856826
8579,8912,1999-06-15,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,86.0,70.0,91.0,88.33333333333333,-0.05122143420015756,70.33333333333333,-0.04483430799220281,0.0,-1.0,90.64285714285714,73.28571428571429,0.0007142857142856826
8580,8913,1999-06-16,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.05,0.0,91.0,72.0,82.0,88.0,0.004731861198738193,71.0,-0.014662756598240442,0.016666666666666444,10.666666666666751,90.57142857142857,73.07142857142857,0.004285714285714255
8581,8914,1999-06-17,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,82.0,68.0,86.0,86.33333333333333,-0.08816521048451154,70.0,-0.06299212598425194,0.016666666666666444,-1.0,89.92857142857143,72.57142857142857,0.004285714285714255
8582,8915,1999-06-18,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,86.0,68.0,91.0,86.33333333333333,-0.03910614525139665,69.33333333333333,-0.0564915758176412,0.016666666666666444,-1.0,89.5,72.07142857142857,0.004285714285714255
8583,8916,1999-06-19,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,91.0,68.0,89.0,86.33333333333333,0.01919999999999993,68.0,-0.04800000000000003,0.0,-1.0,89.28571428571429,71.42857142857143,0.004285714285714255
8584,8917,1999-06-20,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.05,0.0,89.0,72.0,85.0,88.66666666666667,-0.0016025641025640572,69.33333333333333,0.012048192771084395,0.016666666666666444,5.363636363636389,89.14285714285714,71.14285714285714,0.007857142857142826
8585,8918,1999-06-21,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.14,0.0,85.0,73.0,89.0,88.33333333333333,-0.04109589041095886,71.0,0.03024193548387091,0.06333333333333312,6.840000000000014,88.64285714285714,70.85714285714286,0.01785714285714283
8586,8919,1999-06-22,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.42,0.0,89.0,73.0,94.0,87.66666666666667,0.005649717514124294,72.66666666666667,0.02920443101711981,0.20333333333333312,7.7761194029850795,88.5,70.92857142857143,0.04785714285714283
8587,8920,1999-06-23,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,94.0,76.0,89.0,89.33333333333333,0.05872888173773122,74.0,0.06827309236947797,0.18666666666666643,-1.0,88.78571428571429,71.14285714285714,0.04785714285714282
8588,8921,1999-06-24,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.11,0.0,89.0,73.0,87.0,90.66666666666667,0.004029008863819546,74.0,0.02507522567703118,0.17666666666666644,1.000000000000001,88.64285714285714,71.21428571428571,0.05499999999999997
8589,8922,1999-06-25,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.18,0.0,87.0,73.0,95.0,90.0,-0.013765182186234749,74.0,0.023023023023022966,0.09666666666666644,1.6526315789473696,88.21428571428571,71.35714285714286,0.06785714285714282
8590,8923,1999-06-26,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,73.0,95.0,90.33333333333333,0.06999195494770709,73.0,0.02199999999999997,0.09666666666666644,-1.0,88.78571428571429,71.42857142857143,0.06785714285714282
8591,8924,1999-06-27,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,80.0,96.0,92.33333333333333,0.06741573033707865,75.33333333333333,0.10891089108910898,0.059999999999999776,-1.0,89.0,72.14285714285714,0.06785714285714282
8592,8925,1999-06-28,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,80.0,93.0,95.33333333333333,0.07091633466135464,77.66666666666667,0.09911678115799795,0.0,-1.0,89.64285714285714,72.78571428571429,0.06785714285714282
8593,8926,1999-06-29,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.03,0.0,93.0,79.0,92.0,94.66666666666667,0.031695721077654566,79.66666666666667,0.07587548638132292,0.009999999999999778,-0.5714285714285712,90.14285714285714,73.42857142857143,0.06999999999999997
8594,8927,1999-06-30,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,92.0,77.0,96.0,93.66666666666667,0.01979414093428352,78.66666666666667,0.043562439496611725,0.009999999999999778,-1.0,90.21428571428571,73.78571428571429,0.06642857142857139
8595,8928,1999-07-01,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,77.0,96.0,93.66666666666667,0.052466718872357154,77.66666666666667,0.034548944337811874,0.009999999999999778,-1.0,91.21428571428571,74.42857142857143,0.06642857142857139
8596,8929,1999-07-02,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,78.0,95.0,94.66666666666667,0.04428904428904427,77.33333333333333,0.03802281368821298,0.0,-1.0,91.92857142857143,75.14285714285714,0.06642857142857139
8597,8930,1999-07-03,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,77.0,94.0,95.66666666666667,0.030209140201394338,77.33333333333333,0.01602262016965119,0.0,-1.0,92.21428571428571,75.78571428571429,0.06642857142857139
8598,8931,1999-07-04,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,94.0,76.0,94.0,95.0,0.01543209876543212,77.0,-0.000938967136150208,0.0,-1.0,92.57142857142857,76.07142857142857,0.06285714285714282
8599,8932,1999-07-05,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,94.0,75.0,98.0,94.33333333333333,0.008429118773946425,76.0,-0.015932521087160183,0.0,-1.0,93.21428571428571,76.21428571428571,0.052857142857142825
8600,8933,1999-07-06,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,98.0,75.0,98.0,95.33333333333333,0.04414003044140026,75.33333333333333,-0.017773620205799864,0.0,-1.0,93.85714285714286,76.35714285714286,0.022857142857142822
8601,8934,1999-07-07,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.04,0.0,98.0,74.0,95.0,96.66666666666667,0.04097116843702584,74.66666666666667,-0.02905342080599805,0.013333333333333112,0.5555555555555577,94.14285714285714,76.21428571428571,0.02571428571428568
8602,8935,1999-07-08,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,72.0,96.0,97.0,0.004531722054380686,73.66666666666667,-0.054409005628517776,0.013333333333333112,-1.0,94.57142857142857,76.14285714285714,0.01785714285714282
8603,8936,1999-07-09,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,77.0,86.0,96.33333333333333,0.008252063015754003,74.33333333333333,0.007476635514018665,0.013333333333333112,-1.0,95.21428571428571,76.42857142857143,0.0049999999999999645
8604,8938,1999-07-11,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,89.0,71.0,90.0,90.33333333333333,-0.05462822458270102,75.0,-0.06666666666666664,0.2433333333333331,-1.0,94.14285714285714,76.07142857142857,0.057142857142857106
8605,8939,1999-07-12,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,90.0,71.0,93.0,88.33333333333333,-0.03963414634146335,73.0,-0.058712121212121236,0.2433333333333331,-1.0,93.71428571428571,75.42857142857143,0.057142857142857106
8606,8940,1999-07-13,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,72.0,96.0,90.66666666666667,-0.007621951219512131,71.33333333333333,-0.03908484270734035,0.0,-1.0,93.71428571428571,74.92857142857143,0.05499999999999996
8607,8941,1999-07-14,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,74.0,97.0,93.0,0.02127659574468085,72.33333333333333,-0.00956022944550661,0.0,-1.0,94.0,74.71428571428571,0.05499999999999996
8608,8942,1999-07-15,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,97.0,74.0,95.0,95.33333333333333,0.031131359149582406,73.33333333333333,-0.006711409395973154,0.0,-1.0,94.07142857142857,74.5,0.05499999999999996
8609,8943,1999-07-16,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,75.0,96.0,96.0,0.010638297872340425,74.33333333333333,0.009615384615384533,0.0,-1.0,94.0,74.28571428571429,0.05499999999999996
8610,8944,1999-07-17,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,76.0,96.0,96.0,0.02050113895216403,75.0,0.024061597690086707,0.0,-1.0,94.07142857142857,74.21428571428571,0.05499999999999996
8611,8945,1999-07-18,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,75.0,96.0,95.66666666666667,0.018953752843062992,75.33333333333333,0.011560693641618552,0.0,-1.0,94.21428571428571,74.14285714285714,0.05499999999999996
8612,8946,1999-07-19,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,74.0,94.0,96.0,0.017411052233156657,75.0,-0.0009643201542911973,0.0,-1.0,94.35714285714286,74.07142857142857,0.05499999999999996
8613,8947,1999-07-20,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,94.0,75.0,94.0,95.33333333333333,-0.0007593014426727195,74.66666666666667,0.012536162005785948,0.0,-1.0,94.07142857142857,74.07142857142857,0.05499999999999996
8614,8948,1999-07-21,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,94.0,75.0,97.0,94.66666666666667,0.00228484386900222,74.66666666666667,0.011560693641618552,0.0,-1.0,93.78571428571429,74.14285714285714,0.05214285714285711
8615,8949,1999-07-22,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,97.0,75.0,101.0,95.0,0.032699619771863093,75.0,0.00864553314121032,0.0,-1.0,93.92857142857143,74.35714285714286,0.05214285714285711
8616,8950,1999-07-23,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,101.0,78.0,102.0,97.33333333333333,0.07121212121212114,76.0,0.04798464491362761,0.0,-1.0,94.28571428571429,74.42857142857143,0.05214285714285711
8617,8951,1999-07-24,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,102.0,74.0,100.0,100.0,0.06886227544910177,75.66666666666667,-0.002887391722810313,0.0,0.0,95.42857142857143,74.21428571428571,0.0
8618,8952,1999-07-25,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,100.0,78.0,99.0,101.0,0.03934669636228663,76.66666666666667,0.04397705544933087,0.0,0.0,96.21428571428571,74.71428571428571,0.0
8619,8953,1999-07-26,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,99.0,79.0,99.0,100.33333333333333,0.022123893805309693,77.0,0.04933586337760902,0.0,0.0,96.85714285714286,75.28571428571429,0.0
8620,8954,1999-07-27,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,99.0,78.0,101.0,99.33333333333333,0.017621145374449275,78.33333333333333,0.030188679245283102,0.0,0.0,97.28571428571429,75.71428571428571,0.0
8621,8955,1999-07-28,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,101.0,80.0,102.0,99.66666666666667,0.034381858083394334,79.0,0.05065666041275803,0.0,0.0,97.64285714285714,76.14285714285714,0.0
8622,8956,1999-07-29,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,102.0,79.0,102.0,100.66666666666667,0.04081632653061224,79.0,0.032679738562091505,0.0,0.0,98.0,76.5,0.0
8623,8957,1999-07-30,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,102.0,80.0,102.0,101.66666666666667,0.03553299492385787,79.66666666666667,0.04089219330855013,0.0,0.0,98.5,76.85714285714286,0.0
8624,8958,1999-07-31,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,102.0,78.0,101.0,102.0,0.031046931407942218,79.0,0.012987012987012988,0.0,0.0,98.92857142857143,77.0,0.0
8625,8959,1999-08-01,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,101.0,78.0,101.0,101.66666666666667,0.01726618705035965,78.66666666666667,0.010175763182238748,0.0,0.0,99.28571428571429,77.21428571428571,0.0
8626,8960,1999-08-02,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,101.0,78.0,100.0,101.33333333333333,0.013620071684587854,78.0,0.0064516129032258064,0.0,0.0,99.64285714285714,77.5,0.0
8627,8961,1999-08-03,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,100.0,79.0,100.0,100.66666666666667,-0.0007137758743754258,78.33333333333333,0.01561065197428826,0.0,0.0,100.07142857142857,77.78571428571429,0.0
8628,8962,1999-08-04,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,100.0,78.0,101.0,100.33333333333333,-0.004975124378109453,78.33333333333333,0.0,0.0,0.0,100.5,78.0,0.0
8629,8963,1999-08-05,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,101.0,79.0,103.0,100.33333333333333,0.002126151665485411,78.66666666666667,0.009124087591240797,0.0,0.0,100.78571428571429,78.28571428571429,0.0
8630,8964,1999-08-06,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,103.0,79.0,103.0,101.33333333333333,0.020523708421797574,78.66666666666667,0.00820419325432994,0.0,0.0,100.92857142857143,78.35714285714286,0.0
8631,8965,1999-08-07,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,103.0,81.0,104.0,102.33333333333333,0.019801980198019802,79.66666666666667,0.027173913043478208,0.0,0.0,101.0,78.85714285714286,0.0
8632,8966,1999-08-08,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,104.0,80.0,105.0,103.33333333333333,0.026798307475317286,80.0,0.012658227848101266,0.0,0.0,101.28571428571429,79.0,0.0
8633,8967,1999-08-09,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,105.0,81.0,107.0,104.0,0.03230337078651692,80.66666666666667,0.023465703971119186,0.0,0.0,101.71428571428571,79.14285714285714,0.0
8634,8968,1999-08-10,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,107.0,82.0,104.0,105.33333333333333,0.04608938547486027,81.0,0.03237410071942443,0.0,0.0,102.28571428571429,79.42857142857143,0.0
8635,8969,1999-08-11,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,104.0,82.0,106.0,105.33333333333333,0.014634146341463415,81.66666666666667,0.030520646319569147,0.0,0.0,102.5,79.57142857142857,0.0
8636,8970,1999-08-12,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,106.0,82.0,100.0,105.66666666666667,0.031271716469770616,82.0,0.027752909579230003,0.0,0.0,102.78571428571429,79.78571428571429,0.0
8637,8971,1999-08-13,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,100.0,84.0,103.0,103.33333333333333,-0.025748086290883748,82.66666666666667,0.04906333630686889,0.0,0.0,102.64285714285714,80.07142857142857,0.0
8638,8972,1999-08-14,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,103.0,77.0,100.0,103.0,0.00278164116828935,81.0,-0.0375,0.0,0.0,102.71428571428571,80.0,0.0
8639,8973,1999-08-15,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,100.0,78.0,100.0,101.0,-0.025748086290883748,79.66666666666667,-0.025,0.0,0.0,102.64285714285714,80.0,0.0
8640,8974,1999-08-16,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,100.0,73.0,100.0,101.0,-0.02506963788300834,76.0,-0.08340807174887888,0.0,0.0,102.57142857142857,79.64285714285714,0.0
8641,8975,1999-08-17,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,100.0,73.0,102.0,100.0,-0.02506963788300834,74.66666666666667,-0.07844905320108199,0.0,0.0,102.57142857142857,79.21428571428571,0.0
8642,8976,1999-08-18,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,102.0,78.0,105.0,100.66666666666667,-0.006954102920723168,74.66666666666667,-0.015329125338142395,0.0,0.0,102.71428571428571,79.21428571428571,0.0
8643,8977,1999-08-19,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,105.0,80.0,100.0,102.33333333333333,0.019417475728155338,77.0,0.009009009009008931,0.0,0.0,103.0,79.28571428571429,0.0
8644,8978,1999-08-20,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,100.0,76.0,99.0,102.33333333333333,-0.027102154273801308,78.0,-0.03884372177055102,0.0,0.0,102.78571428571429,79.07142857142857,0.0
8645,8979,1999-08-21,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,99.0,73.0,100.0,101.33333333333333,-0.03414634146341464,76.33333333333333,-0.07006369426751592,0.0,0.0,102.5,78.5,0.0
8646,8980,1999-08-22,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,100.0,78.0,99.0,99.66666666666667,-0.021663172606568776,75.66666666666667,-0.004557885141294491,0.0,0.0,102.21428571428571,78.35714285714286,0.0
8647,8981,1999-08-23,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,99.0,82.0,101.0,99.33333333333333,-0.027368421052631636,77.66666666666667,0.0455373406193078,0.0,0.0,101.78571428571429,78.42857142857143,0.0
8648,8982,1999-08-24,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,101.0,81.0,103.0,100.0,-0.0035236081747710055,80.33333333333333,0.033728350045578795,0.0,0.0,101.35714285714286,78.35714285714286,0.0
8649,8983,1999-08-25,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,103.0,73.0,106.0,101.0,0.01692524682651616,78.66666666666667,-0.060661764705882276,0.0,0.0,101.28571428571429,77.71428571428571,0.0
8650,8984,1999-08-26,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,106.0,80.0,99.0,103.33333333333333,0.04654442877291954,78.0,0.03130755064456724,0.0,0.0,101.28571428571429,77.57142857142857,0.0
8651,8985,1999-08-27,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,99.0,81.0,103.0,102.66666666666667,-0.021877205363443838,78.0,0.04709141274238222,0.0,0.0,101.21428571428571,77.35714285714286,0.0
8652,8986,1999-08-28,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,103.0,79.0,101.0,102.66666666666667,0.017642907551164492,80.0,0.01935483870967742,0.0,0.0,101.21428571428571,77.5,0.0
8653,8987,1999-08-29,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,101.0,77.0,99.0,101.0,-0.0028208744710860965,79.0,-0.005535055350553531,0.0,0.0,101.28571428571429,77.42857142857143,0.0
8654,8988,1999-08-30,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,99.0,76.0,99.0,101.0,-0.021877205363443838,77.33333333333333,-0.021159153633854594,0.0,0.0,101.21428571428571,77.64285714285714,0.0
8655,8989,1999-08-31,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,99.0,78.0,96.0,99.66666666666667,-0.021186440677966063,77.0,0.0,0.0,0.0,101.14285714285714,78.0,0.0
8656,8990,1999-09-01,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,73.0,91.0,98.0,-0.046808510638297815,75.66666666666667,-0.05979760809567612,0.0,0.0,100.71428571428571,77.64285714285714,0.0
8657,8991,1999-09-02,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,91.0,75.0,97.0,95.33333333333333,-0.08739255014326643,75.33333333333333,-0.029574861367837414,0.0,0.0,99.71428571428571,77.28571428571429,0.0
8658,8992,1999-09-03,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,97.0,74.0,99.0,94.66666666666667,-0.02512562814070352,74.0,-0.04074074074074069,0.0,0.0,99.5,77.14285714285714,0.0
8659,8993,1999-09-04,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,99.0,77.0,90.0,95.66666666666667,-0.005025125628140704,75.33333333333333,-0.005535055350553531,0.0,0.0,99.5,77.42857142857143,0.0
8660,8994,1999-09-05,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.35,0.0,90.0,75.0,93.0,95.33333333333333,-0.08893709327548813,75.33333333333333,-0.028677150786308895,0.11666666666666643,13.000000000000018,98.78571428571429,77.21428571428571,0.024999999999999967
8661,8995,1999-09-06,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,73.0,99.0,94.0,-0.05446623093681921,75.0,-0.046641791044776094,0.11666666666666643,-1.0,98.35714285714286,76.57142857142857,0.024999999999999967
8662,8996,1999-09-07,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,99.0,76.0,90.0,94.0,0.008000000000000063,74.66666666666667,-0.0028116213683223195,0.11666666666666643,-1.0,98.21428571428571,76.21428571428571,0.024999999999999967
8663,8997,1999-09-08,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.02,0.0,90.0,74.0,93.0,94.0,-0.07488986784140975,74.33333333333333,-0.029962546816479477,0.006666666666666445,-0.24324324324324226,97.28571428571429,76.28571428571429,0.026428571428571395
8664,8998,1999-09-09,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,73.0,96.0,94.0,-0.034840622683469276,74.33333333333333,-0.0367577756833177,0.006666666666666445,-1.0,96.35714285714286,75.78571428571429,0.026428571428571395
8665,8999,1999-09-10,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,72.0,97.0,93.0,-0.0014858841010400767,73.0,-0.04182509505703417,0.006666666666666445,-1.0,96.14285714285714,75.14285714285714,0.026428571428571395
8666,9000,1999-09-11,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,97.0,71.0,97.0,95.33333333333333,0.013432835820895586,72.0,-0.047892720306513384,0.0,-1.0,95.71428571428571,74.57142857142857,0.026428571428571395
8667,9001,1999-09-12,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,97.0,76.0,84.0,96.66666666666667,0.01646706586826345,73.0,0.020134228187919462,0.0,-1.0,95.42857142857143,74.5,0.026428571428571395
8668,9003,1999-09-14,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,86.0,65.0,88.0,89.0,-0.07951070336391439,70.33333333333333,-0.11132812499999994,0.29999999999999977,-1.0,93.42857142857143,73.14285714285714,0.09071428571428568
8669,9004,1999-09-15,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,88.0,64.0,87.0,86.0,-0.05230769230769235,66.33333333333333,-0.11724137931034483,0.29999999999999977,-1.0,92.85714285714286,72.5,0.09071428571428568
8670,9005,1999-09-16,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,87.0,69.0,90.0,87.0,-0.06018518518518517,66.0,-0.04261645193260651,0.0,-1.0,92.57142857142857,72.07142857142857,0.09071428571428568
8671,9006,1999-09-17,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,90.0,67.0,91.0,88.33333333333333,-0.022498060512024805,66.66666666666667,-0.06387225548902192,0.0,-1.0,92.07142857142857,71.57142857142857,0.09071428571428568
8672,9007,1999-09-18,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,91.0,65.0,95.0,89.33333333333333,-0.00546448087431694,67.0,-0.08080808080808073,0.0,-1.0,91.5,70.71428571428571,0.09071428571428568
8673,9008,1999-09-19,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,68.0,94.0,92.0,0.034214618973561386,66.66666666666667,-0.031536113936927686,0.0,-1.0,91.85714285714286,70.21428571428571,0.06571428571428568
8674,9009,1999-09-20,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,94.0,70.0,77.0,93.33333333333333,0.02253302253302251,67.66666666666667,0.0,0.0,-1.0,91.92857142857143,70.0,0.06571428571428568
8675,9010,1999-09-21,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,77.0,60.0,78.0,88.66666666666667,-0.14782608695652177,66.0,-0.12863070539419091,0.0,-1.0,90.35714285714286,68.85714285714286,0.06571428571428568
8676,9011,1999-09-22,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,78.0,51.0,86.0,83.0,-0.12849162011173185,60.333333333333336,-0.24123273113708812,0.0,-1.0,89.5,67.21428571428571,0.06428571428571425
8677,9012,1999-09-23,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,86.0,53.0,91.0,80.33333333333333,-0.033707865168539325,54.666666666666664,-0.19435396308360486,0.0,-1.0,89.0,65.78571428571429,0.06428571428571425
8678,9013,1999-09-24,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,91.0,61.0,87.0,85.0,0.02659145850120875,55.0,-0.06153846153846154,0.0,-1.0,88.64285714285714,65.0,0.06428571428571425
8679,9014,1999-09-25,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",1.02,0.0,87.0,72.0,91.0,88.0,-0.0105605199025183,62.0,0.1064763995609221,0.3399999999999998,6.437500000000003,87.92857142857143,65.07142857142857,0.1371428571428571
